 Race , Age  , Trial     , LettersSent ,YYES,YNO,Y3,Y4,Y5,Test
 W    ,43,1,3,YES,NO,YES,YES,YES,YES
 O    ,29,1,3,NO,NO,NO,NO,YES,NO
 A    ,60,1,3,YES,NO,YES,NO,YES,YES
 B    ,37,1,3,NO,NO,YES,NO,YES,YES
 W    ,27,1,3,NO,NO,NO,YES,YES,NO
 B    ,48,1,3,YES,NO,YES,NO,YES,NO
 B    ,38,1,3,YES,NO,YES,NO,YES,YES
 B    ,22,1,3,NO,NO,NO,YES,YES,YES
 O    ,73,1,3,NO,YES,YES,YES,YES,YES
 O    ,55,1,3,YES,YES,YES,NO,YES,NO
 W    ,70,1,3,YES,YES,YES,NO,YES,YES
 O    ,35,1,3,NO,NO,YES,NO,YES,YES
 B    ,51,1,3,NO,NO,YES,NO,YES,YES
 W    ,33,1,3,YES,NO,YES,NO,YES,NO
 W    ,87,1,3,YES,YES,YES,YES,NO,NO
 W    ,56,1,3,YES,NO,YES,NO,YES,YES
 B    ,37,1,3,NO,NO,NO,YES,YES,YES
 W    ,42,1,3,YES,NO,YES,NO,YES,YES
 W    ,62,1,3,YES,YES,NO,NO,YES,YES
 W    ,22,1,3,NO,NO,NO,NO,YES,NO
 A    ,47,1,3,YES,NO,YES,NO,YES,NO
 W    ,41,1,3,NO,NO,YES,YES,YES,NO
 O    ,70,1,3,NO,NO,NO,NO,YES,YES
 W    ,50,1,3,NO,NO,YES,YES,YES,YES
 W    ,31,1,3,YES,NO,YES,YES,YES,YES
 W    ,66,1,3,YES,NO,YES,NO,YES,YES
 W    ,39,1,3,NO,NO,NO,NO,YES,YES
 W    ,35,1,3,NO,NO,NO,NO,YES,YES
 B    ,54,1,3,YES,NO,YES,NO,YES,YES
 W    ,35,1,3,YES,NO,YES,YES,NO,NO
 B    ,47,1,3,YES,YES,YES,NO,YES,NO
 W    ,74,1,3,NO,NO,NO,NO,YES,YES
 W    ,38,1,3,NO,NO,NO,NO,YES,NO
 O    ,46,1,3,NO,YES,YES,YES,YES,YES
 O    ,40,1,3,YES,YES,YES,YES,YES,YES
 W    ,39,1,3,NO,NO,YES,NO,YES,NO
 A    ,44,1,3,YES,NO,YES,YES,NO,YES
 B    ,45,1,3,YES,NO,YES,NO,YES,NO
 W    ,19,1,3,NO,NO,NO,NO,NO,YES
 B    ,73,1,3,NO,NO,YES,NO,NO,NO
 W    ,30,1,3,NO,NO,YES,NO,YES,YES
 O    ,19,1,3,NO,NO,NO,NO,NO,NO
 W    ,67,1,3,NO,NO,NO,NO,YES,NO
 O    ,28,1,3,NO,NO,NO,NO,YES,YES
 W    ,38,1,3,YES,NO,YES,NO,YES,NO
 O    ,19,1,3,NO,NO,NO,NO,NO,NO
 W    ,19,1,3,NO,NO,NO,NO,NO,NO
 A    ,60,1,3,NO,NO,NO,NO,YES,NO
 U    ,25,1,3,NO,NO,YES,NO,YES,YES
 W    ,31,1,3,NO,NO,NO,NO,YES,YES
 W    ,29,1,3,NO,NO,NO,YES,YES,YES
 W    ,47,1,3,YES,NO,YES,NO,YES,YES
 W    ,78,1,3,NO,NO,YES,NO,YES,NO
 W    ,39,1,3,NO,NO,NO,NO,YES,YES
 O    ,60,1,3,YES,NO,YES,NO,YES,YES
 B    ,48,1,3,NO,NO,YES,YES,YES,YES
 U    ,50,1,3,NO,NO,NO,NO,YES,YES
 O    ,43,1,3,NO,NO,NO,NO,NO,NO
 B    ,25,1,3,NO,NO,YES,NO,NO,NO
 B    ,25,1,3,NO,NO,YES,NO,YES,NO
 B    ,86,1,3,YES,YES,YES,YES,YES,YES
 B    ,55,1,3,NO,NO,NO,YES,YES,YES
 O    ,49,1,3,YES,YES,YES,YES,YES,NO
 B    ,56,1,3,YES,NO,YES,NO,YES,YES
 B    ,64,1,3,YES,YES,YES,NO,YES,NO
 W    ,52,1,3,YES,NO,YES,YES,YES,YES
 W    ,56,1,3,YES,NO,YES,NO,YES,YES
 B    ,27,1,3,NO,NO,YES,NO,NO,NO
 B    ,56,1,3,YES,YES,YES,YES,YES,YES
 W    ,64,1,3,YES,NO,YES,NO,YES,NO
 B    ,63,1,3,YES,NO,NO,NO,YES,NO
 W    ,29,1,3,NO,NO,NO,YES,YES,YES
 W    ,30,1,3,NO,NO,NO,NO,YES,YES
 W    ,31,1,3,NO,NO,NO,NO,YES,NO
 W    ,43,1,3,YES,YES,YES,NO,YES,YES
 M    ,20,1,3,NO,NO,NO,NO,YES,YES
 W    ,44,1,3,NO,NO,NO,NO,YES,YES
 W    ,38,1,3,YES,NO,NO,NO,YES,NO
 W    ,30,1,3,NO,NO,NO,NO,YES,YES
 W    ,42,1,3,YES,NO,NO,NO,YES,NO
 B    ,21,1,3,NO,NO,NO,NO,YES,NO
 B    ,50,1,3,YES,NO,YES,NO,NO,NO
 B    ,29,1,3,NO,NO,NO,NO,NO,YES
 W    ,39,1,3,NO,NO,YES,NO,YES,YES
 W    ,30,1,3,YES,NO,YES,YES,YES,YES
 O    ,40,1,3,NO,NO,NO,NO,YES,NO
 U    ,48,1,3,YES,YES,YES,YES,YES,YES
 W    ,54,1,3,YES,YES,YES,YES,NO,NO
 W    ,32,1,3,YES,NO,YES,YES,YES,NO
 O    ,21,1,3,NO,NO,NO,NO,YES,YES
 W    ,39,1,3,YES,NO,NO,NO,NO,NO
 U    ,33,1,3,NO,NO,NO,NO,YES,YES
 W    ,29,1,3,YES,NO,YES,YES,YES,YES
 B    ,51,1,3,NO,NO,YES,YES,YES,YES
 B    ,62,1,3,YES,YES,YES,NO,YES,NO
 B    ,26,1,3,NO,NO,NO,YES,YES,NO
 W    ,34,1,3,YES,NO,NO,NO,YES,YES
 B    ,58,1,3,YES,NO,YES,YES,YES,NO
 U    ,37,1,3,YES,YES,YES,NO,YES,NO
 B    ,71,1,3,NO,NO,NO,NO,NO,NO
 B    ,66,1,3,YES,NO,YES,YES,YES,NO
 U    ,28,1,3,YES,NO,YES,NO,NO,YES
 B    ,21,1,3,NO,NO,NO,YES,YES,YES
 B    ,31,1,3,YES,NO,YES,YES,YES,YES
 W    ,54,1,3,YES,NO,YES,NO,YES,YES
 W    ,45,1,3,NO,NO,NO,NO,NO,YES
 W    ,53,1,3,YES,YES,YES,NO,YES,YES
 W    ,22,1,3,NO,NO,NO,NO,YES,NO
 W    ,19,1,3,NO,NO,NO,NO,NO,YES
 W    ,46,1,3,NO,NO,YES,YES,YES,YES
 U    ,36,1,3,YES,NO,YES,YES,YES,YES
 W    ,40,1,3,YES,NO,YES,YES,YES,YES
 W    ,34,1,3,NO,NO,NO,YES,YES,NO
 W    ,41,1,3,NO,NO,YES,NO,YES,YES
 B    ,41,1,3,YES,NO,YES,NO,YES,NO
 W    ,37,1,3,YES,YES,YES,NO,YES,YES
 W    ,63,1,3,NO,NO,NO,NO,YES,YES
 W    ,94,1,3,NO,NO,YES,YES,YES,NO
 W    ,25,1,3,NO,NO,YES,NO,YES,YES
 O    ,41,1,3,NO,NO,NO,YES,YES,YES
 O    ,26,1,3,NO,NO,YES,NO,YES,YES
 O    ,19,1,3,NO,NO,NO,NO,NO,NO
 O    ,61,1,3,NO,NO,NO,NO,YES,NO
 B    ,45,1,3,NO,NO,NO,YES,YES,YES
 B    ,70,1,3,NO,NO,YES,NO,YES,YES
 W    ,33,1,3,YES,YES,YES,NO,YES,YES
 W    ,31,1,3,NO,NO,YES,NO,YES,YES
 B    ,26,1,3,NO,NO,NO,NO,YES,NO
 B    ,45,1,3,NO,NO,NO,NO,NO,YES
 W    ,31,1,3,NO,YES,YES,NO,YES,YES
 B    ,43,1,3,YES,NO,YES,YES,NO,NO
 W    ,64,1,3,NO,NO,YES,YES,YES,NO
 B    ,81,1,3,YES,NO,YES,YES,YES,NO
 B    ,40,1,3,YES,NO,YES,NO,YES,NO
 B    ,89,1,3,NO,NO,YES,YES,YES,YES
 W    ,53,1,3,NO,NO,YES,YES,YES,YES
 B    ,56,1,3,YES,YES,YES,NO,YES,YES
 B    ,45,1,3,NO,NO,NO,YES,YES,YES
 B    ,62,1,3,NO,NO,YES,YES,YES,NO
 B    ,62,1,3,YES,NO,YES,YES,YES,NO
 W    ,30,1,3,NO,NO,NO,NO,YES,NO
 B    ,62,1,3,NO,NO,YES,YES,YES,NO
 W    ,40,1,3,NO,NO,YES,YES,YES,YES
 O    ,19,1,3,NO,NO,NO,NO,NO,YES
 B    ,42,1,3,YES,YES,YES,NO,YES,YES
 B    ,30,1,3,NO,NO,NO,NO,YES,NO
 W    ,33,1,3,YES,NO,YES,NO,YES,NO
 W    ,71,1,3,YES,NO,YES,NO,YES,YES
 B    ,36,1,3,NO,NO,YES,YES,YES,YES
 W    ,67,1,3,YES,NO,YES,NO,YES,YES
 W    ,22,1,3,NO,NO,NO,NO,YES,YES
 O    ,43,1,3,NO,NO,NO,NO,NO,YES
 O    ,53,1,3,YES,NO,YES,YES,YES,NO
 W    ,29,1,3,YES,NO,NO,YES,YES,YES
 B    ,89,1,3,YES,NO,YES,NO,YES,NO
 W    ,43,1,3,YES,NO,YES,YES,YES,YES
 B    ,39,1,3,YES,NO,YES,NO,YES,YES
 B    ,62,1,3,YES,YES,YES,NO,YES,NO
 B    ,21,1,3,NO,NO,NO,NO,NO,NO
 W    ,50,1,3,NO,NO,YES,NO,YES,YES
 W    ,21,1,3,NO,NO,NO,NO,YES,YES
 W    ,19,1,3,NO,NO,NO,NO,NO,YES
 U    ,35,1,3,NO,NO,YES,NO,YES,NO
 B    ,42,1,3,NO,NO,YES,YES,YES,YES
 W    ,21,1,3,NO,NO,NO,NO,YES,NO
 W    ,31,1,3,NO,NO,YES,NO,YES,YES
 B    ,38,1,3,YES,NO,YES,NO,YES,YES
 B    ,50,1,3,NO,YES,YES,NO,YES,YES
 W    ,34,1,3,NO,NO,NO,NO,YES,YES
 W    ,21,1,3,NO,NO,NO,NO,YES,NO
 B    ,24,1,3,NO,NO,NO,NO,YES,YES
 U    ,49,1,3,NO,NO,NO,NO,YES,NO
 O    ,40,1,3,YES,NO,YES,NO,YES,YES
 W    ,39,1,3,NO,NO,YES,NO,YES,YES
 W    ,74,1,3,YES,NO,YES,YES,YES,YES
 B    ,38,1,3,YES,NO,YES,NO,YES,YES
 B    ,29,1,3,NO,NO,YES,YES,YES,NO
 W    ,57,1,3,YES,NO,YES,YES,YES,NO
 B    ,39,1,3,YES,NO,YES,NO,YES,YES
 B    ,26,1,3,NO,NO,YES,NO,YES,YES
 B    ,25,1,3,NO,NO,YES,NO,YES,NO
 W    ,35,1,3,NO,NO,YES,NO,YES,YES
 W    ,37,1,3,NO,NO,YES,NO,YES,YES
 W    ,31,1,3,YES,NO,YES,NO,YES,YES
 W    ,25,1,3,NO,NO,YES,YES,YES,YES
 W    ,27,1,3,NO,NO,NO,NO,YES,YES
 W    ,66,1,3,YES,YES,YES,NO,YES,YES
 B    ,36,1,3,YES,NO,NO,NO,NO,NO
 B    ,35,1,3,YES,NO,YES,NO,YES,NO
 M    ,22,1,3,NO,NO,NO,NO,YES,YES
 W    ,41,1,3,YES,NO,NO,NO,YES,NO
 W    ,38,1,3,NO,NO,YES,NO,YES,YES
 W    ,26,1,3,NO,YES,YES,NO,NO,NO
 W    ,54,1,3,NO,NO,NO,NO,YES,YES
 W    ,42,1,3,NO,NO,NO,YES,YES,YES
 B    ,46,1,3,YES,NO,NO,NO,YES,NO
 B    ,43,1,3,YES,YES,YES,NO,YES,YES
 W    ,43,1,3,YES,NO,NO,YES,YES,NO
 B    ,72,1,3,YES,YES,YES,NO,YES,YES
 W    ,61,1,3,YES,NO,YES,NO,YES,NO
 B    ,72,1,3,NO,NO,YES,NO,NO,NO
 W    ,36,1,3,YES,NO,YES,NO,YES,YES
 W    ,45,1,3,NO,NO,YES,YES,YES,YES
 W    ,51,1,3,YES,NO,YES,NO,YES,YES
 M    ,54,1,3,NO,NO,YES,YES,YES,YES
 B    ,19,1,3,NO,NO,NO,NO,NO,NO
 B    ,22,1,3,NO,NO,NO,NO,NO,YES
 W    ,64,1,3,NO,NO,YES,YES,YES,YES
 W    ,57,1,3,YES,NO,NO,NO,YES,NO
 W    ,73,1,3,NO,NO,NO,YES,YES,YES
 W    ,35,1,3,YES,NO,YES,NO,YES,YES
 B    ,26,1,3,NO,YES,YES,NO,YES,YES
 W    ,34,1,3,YES,NO,YES,YES,YES,YES
 B    ,23,1,3,NO,NO,NO,NO,YES,YES
 O    ,43,1,3,YES,NO,NO,NO,YES,NO
 W    ,21,1,3,NO,NO,NO,NO,YES,YES
 B    ,61,1,3,NO,NO,YES,YES,NO,YES
 A    ,53,1,3,YES,NO,YES,NO,YES,YES
 O    ,38,1,3,YES,NO,NO,NO,YES,YES
 U    ,87,1,3,YES,NO,YES,NO,YES,NO
 W    ,50,1,3,YES,NO,YES,NO,YES,NO
 W    ,55,1,3,YES,NO,YES,NO,YES,NO
 W    ,25,1,3,NO,NO,YES,NO,YES,YES
 O    ,25,1,3,NO,NO,YES,NO,NO,NO
 O    ,23,1,3,NO,NO,NO,NO,NO,YES
 W    ,36,1,3,NO,NO,NO,NO,YES,NO
 W    ,47,1,3,YES,NO,YES,NO,YES,YES
 B    ,42,1,3,NO,NO,NO,NO,YES,YES
 W    ,61,1,3,NO,NO,NO,NO,NO,YES
 U    ,38,1,3,YES,YES,YES,YES,YES,YES
 W    ,22,1,3,NO,NO,NO,YES,YES,YES
 W    ,27,1,3,NO,YES,YES,NO,YES,NO
 W    ,65,1,3,YES,NO,YES,NO,YES,YES
 W    ,40,1,3,YES,YES,NO,NO,YES,YES
 O    ,49,1,3,NO,NO,YES,YES,YES,YES
 W    ,64,1,3,YES,NO,NO,NO,YES,YES
 W    ,52,1,3,YES,NO,YES,YES,YES,YES
 B    ,55,1,3,NO,NO,YES,YES,YES,YES
 B    ,28,1,3,YES,NO,YES,NO,NO,NO
 B    ,38,1,3,YES,NO,YES,NO,YES,YES
 O    ,21,1,3,NO,NO,NO,NO,NO,NO
 U    ,80,1,3,YES,YES,YES,YES,YES,YES
 U    ,23,1,3,NO,NO,NO,NO,YES,NO
 O    ,37,1,3,YES,NO,YES,NO,YES,NO
 U    ,45,1,3,YES,NO,YES,YES,YES,YES
 O    ,68,1,3,NO,NO,NO,NO,YES,YES
 O    ,30,1,3,NO,NO,NO,NO,NO,NO
 B    ,85,1,3,YES,YES,YES,YES,YES,NO
 B    ,71,1,3,YES,YES,YES,NO,NO,NO
 W    ,32,1,3,YES,NO,YES,NO,YES,YES
 W    ,60,1,3,YES,NO,YES,NO,YES,YES
 W    ,49,1,3,YES,NO,YES,NO,YES,YES
 W    ,68,1,3,NO,NO,YES,NO,YES,YES
 B    ,45,1,3,NO,NO,YES,YES,YES,YES
 O    ,72,1,3,NO,NO,NO,NO,YES,NO
 B    ,23,1,3,NO,NO,NO,NO,YES,NO
 W    ,37,1,3,NO,NO,NO,NO,YES,YES
 W    ,40,1,3,NO,NO,YES,YES,YES,YES
 W    ,34,1,3,NO,NO,YES,NO,YES,YES
 A    ,37,1,3,NO,NO,NO,NO,YES,NO
 O    ,37,1,3,YES,NO,NO,NO,YES,NO
 W    ,39,1,3,YES,NO,YES,NO,YES,YES
 B    ,37,1,3,YES,NO,YES,NO,YES,YES
 W    ,37,1,3,YES,NO,YES,YES,YES,YES
 O    ,66,1,3,YES,NO,YES,NO,YES,NO
 W    ,37,1,3,NO,NO,NO,YES,YES,YES
 W    ,33,1,3,YES,NO,NO,NO,YES,NO
 W    ,37,1,3,YES,NO,YES,YES,YES,YES
 W    ,39,1,3,YES,NO,YES,NO,YES,NO
 O    ,29,1,3,NO,NO,YES,YES,YES,YES
 U    ,52,1,3,NO,NO,NO,NO,YES,YES
 W    ,55,1,3,NO,NO,NO,YES,NO,NO
 W    ,35,1,3,YES,NO,NO,NO,YES,NO
 W    ,48,1,3,NO,NO,YES,NO,YES,NO
 W    ,63,1,3,NO,NO,YES,NO,YES,NO
 W    ,39,1,3,NO,NO,YES,NO,YES,NO
 B    ,39,1,3,YES,YES,NO,NO,NO,NO
 W    ,36,1,3,NO,NO,NO,NO,YES,NO
 W    ,53,1,3,YES,NO,YES,NO,YES,YES
 W    ,67,1,3,YES,NO,NO,NO,YES,YES
 W    ,29,1,3,YES,YES,NO,NO,YES,YES
 W    ,27,1,3,NO,NO,NO,NO,YES,YES
 W    ,48,1,3,YES,NO,YES,NO,NO,YES
 W    ,43,1,3,YES,NO,YES,NO,YES,YES
 W    ,24,1,3,NO,NO,YES,NO,YES,NO
 W    ,65,1,3,NO,NO,NO,NO,NO,NO
 W    ,30,1,3,NO,NO,NO,YES,NO,NO
 W    ,21,1,3,NO,NO,NO,YES,YES,YES
 W    ,54,1,3,YES,NO,YES,NO,YES,NO
 W    ,49,1,3,NO,NO,NO,NO,YES,YES
 W    ,21,1,3,NO,NO,NO,NO,NO,YES
 W    ,38,1,3,YES,NO,YES,NO,YES,YES
 W    ,41,1,3,YES,YES,YES,NO,YES,YES
 W    ,35,1,3,YES,NO,YES,NO,YES,YES
 W    ,54,1,3,YES,NO,YES,NO,NO,YES
 W    ,53,1,3,NO,YES,YES,NO,YES,YES
 W    ,33,1,3,NO,NO,NO,YES,YES,YES
 B    ,36,1,3,NO,NO,YES,YES,YES,NO
 B    ,63,1,3,NO,NO,YES,YES,YES,YES
 B    ,25,1,3,NO,NO,YES,NO,NO,NO
 B    ,61,1,3,NO,NO,YES,YES,YES,YES
 B    ,56,1,3,YES,YES,YES,NO,YES,NO
 O    ,56,1,3,YES,NO,NO,NO,NO,NO
 B    ,59,1,3,YES,NO,YES,YES,YES,YES
 B    ,41,1,3,NO,NO,NO,YES,YES,NO
 B    ,21,1,3,NO,NO,NO,NO,YES,NO
 W    ,26,1,3,NO,NO,NO,NO,YES,NO
 B    ,19,1,3,NO,NO,NO,NO,YES,YES
 B    ,51,1,3,NO,YES,YES,NO,YES,NO
 B    ,54,1,3,NO,YES,YES,YES,YES,NO
 B    ,38,1,3,NO,NO,YES,NO,NO,NO
 B    ,61,1,3,NO,NO,YES,YES,YES,NO
 B    ,40,1,3,YES,NO,YES,NO,YES,YES
 W    ,72,1,3,NO,NO,YES,NO,NO,NO
 W    ,31,1,3,NO,NO,NO,NO,YES,YES
 W    ,44,1,3,NO,NO,NO,NO,YES,YES
 O    ,37,1,3,NO,NO,NO,NO,YES,YES
 O    ,67,1,3,NO,NO,NO,NO,NO,NO
 W    ,47,1,3,NO,NO,NO,YES,YES,YES
 W    ,36,1,3,YES,NO,YES,NO,YES,YES
 W    ,47,1,3,NO,NO,NO,YES,YES,YES
 B    ,44,1,3,YES,NO,YES,YES,YES,YES
 W    ,42,1,3,YES,NO,YES,YES,YES,YES
 W    ,46,1,3,NO,NO,NO,NO,YES,YES
 A    ,36,1,3,NO,NO,NO,NO,NO,YES
 W    ,22,1,3,NO,NO,NO,YES,NO,YES
 U    ,25,1,3,NO,NO,YES,NO,YES,YES
 O    ,19,1,3,NO,NO,NO,NO,NO,YES
 W    ,38,1,3,YES,NO,YES,NO,YES,YES
 B    ,41,1,3,NO,NO,NO,NO,YES,YES
 W    ,30,1,3,YES,YES,NO,YES,YES,YES
 B    ,46,1,3,NO,NO,YES,YES,NO,NO
 B    ,68,1,3,NO,NO,NO,NO,YES,NO
 W    ,55,1,3,YES,YES,YES,NO,YES,NO
 O    ,22,1,3,NO,NO,NO,NO,YES,NO
 W    ,73,1,3,NO,NO,YES,NO,YES,YES
 W    ,54,1,3,YES,NO,YES,NO,YES,YES
 W    ,51,1,3,NO,NO,NO,YES,YES,YES
 W    ,32,1,3,YES,NO,NO,NO,YES,NO
 O    ,40,1,3,NO,NO,NO,NO,NO,YES
 A    ,37,1,3,NO,NO,YES,YES,YES,NO
 W    ,45,1,3,YES,YES,YES,NO,NO,YES
 A    ,51,1,3,YES,YES,YES,YES,YES,YES
 O    ,70,1,3,NO,NO,NO,NO,NO,NO
 B    ,58,1,3,NO,NO,YES,NO,YES,YES
 W    ,53,1,3,YES,NO,YES,NO,YES,YES
 W    ,30,1,3,YES,NO,YES,NO,YES,YES
 W    ,37,1,3,NO,NO,YES,YES,YES,YES
 W    ,60,1,3,YES,NO,YES,NO,YES,YES
 W    ,41,1,3,YES,NO,NO,NO,YES,NO
 B    ,19,1,3,NO,NO,NO,NO,NO,NO
 O    ,40,1,3,NO,NO,NO,NO,YES,YES
 W    ,35,1,3,YES,NO,YES,NO,YES,NO
 B    ,54,1,3,NO,NO,YES,YES,YES,NO
 B    ,21,1,3,NO,NO,NO,NO,YES,NO
 B    ,47,1,3,NO,NO,NO,NO,YES,NO
 B    ,47,1,3,NO,NO,YES,NO,YES,NO
 W    ,19,1,3,NO,NO,NO,NO,NO,NO
 W    ,47,1,3,YES,NO,NO,NO,YES,NO
 B    ,25,1,3,NO,NO,YES,NO,NO,NO
 B    ,47,1,3,YES,YES,YES,NO,YES,YES
 U    ,63,1,3,NO,NO,YES,NO,YES,NO
 B    ,48,1,3,YES,YES,YES,NO,YES,YES
 U    ,44,1,3,NO,NO,NO,NO,NO,NO
 B    ,53,1,3,YES,NO,YES,YES,YES,YES
 B    ,20,1,3,NO,NO,NO,NO,YES,NO
 W    ,40,1,3,YES,NO,YES,NO,YES,NO
 W    ,24,1,3,NO,NO,YES,NO,YES,NO
 U    ,41,1,3,YES,NO,YES,YES,YES,YES
 W    ,35,1,3,NO,NO,NO,NO,YES,NO
 W    ,19,1,3,NO,NO,NO,NO,NO,YES
 W    ,55,1,3,YES,YES,YES,NO,NO,YES
 B    ,40,1,3,NO,NO,NO,NO,YES,YES
 B    ,48,1,3,NO,NO,YES,YES,YES,NO
 B    ,68,1,3,NO,NO,NO,NO,YES,YES
 W    ,30,1,3,YES,NO,NO,NO,YES,YES
 W    ,34,1,3,NO,NO,NO,NO,YES,YES
 W    ,36,1,3,YES,YES,YES,NO,YES,YES
 W    ,29,1,3,NO,NO,YES,YES,YES,YES
 A    ,40,1,3,NO,NO,NO,NO,YES,YES
 B    ,54,1,3,NO,NO,NO,NO,NO,NO
 B    ,36,1,3,NO,NO,YES,NO,YES,NO
 B    ,44,1,3,YES,YES,YES,NO,YES,YES
 B    ,55,1,3,YES,NO,YES,NO,NO,NO
 B    ,68,1,3,NO,YES,YES,NO,NO,NO
 W    ,39,1,3,NO,NO,NO,YES,YES,YES
 W    ,37,1,3,YES,NO,YES,NO,YES,YES
 W    ,30,1,3,NO,NO,YES,YES,YES,YES
 W    ,36,1,3,NO,NO,YES,YES,YES,YES
 W    ,23,1,3,NO,NO,NO,NO,YES,YES
 W    ,29,1,3,YES,YES,YES,NO,YES,YES
 B    ,40,1,3,YES,NO,YES,YES,YES,YES
 W    ,47,1,3,NO,NO,YES,NO,YES,YES
 O    ,42,1,3,YES,NO,YES,YES,YES,YES
 U    ,54,1,3,YES,NO,YES,NO,NO,YES
 B    ,25,1,3,NO,NO,YES,NO,YES,NO
 B    ,41,1,3,NO,YES,YES,YES,YES,YES
 B    ,66,1,3,NO,NO,YES,NO,YES,NO
 W    ,19,1,3,NO,NO,NO,NO,NO,YES
 U    ,25,1,3,NO,NO,YES,YES,YES,YES
 W    ,64,1,3,YES,YES,YES,YES,YES,YES
 W    ,29,1,3,NO,NO,NO,NO,YES,YES
 B    ,21,1,3,NO,NO,NO,NO,YES,NO
 O    ,19,1,3,NO,NO,NO,NO,NO,YES
 B    ,19,1,3,NO,NO,NO,NO,NO,YES
 W    ,34,1,3,NO,NO,YES,NO,YES,YES
 M    ,66,1,3,YES,YES,YES,YES,YES,YES
 W    ,39,1,3,YES,NO,YES,NO,YES,YES
 W    ,26,1,3,NO,NO,YES,YES,YES,NO
 W    ,33,1,3,NO,NO,YES,YES,NO,YES
 W    ,44,1,3,YES,YES,YES,NO,YES,YES
 B    ,25,1,3,NO,NO,YES,NO,NO,NO
 U    ,46,1,3,YES,YES,YES,NO,NO,NO
 W    ,19,1,3,NO,NO,NO,NO,NO,YES
 W    ,24,1,3,NO,NO,YES,NO,YES,YES
 O    ,50,1,3,NO,NO,YES,NO,NO,YES
 W    ,33,1,3,NO,NO,YES,NO,YES,NO
 W    ,62,1,3,NO,NO,YES,NO,YES,YES
 B    ,78,1,3,NO,NO,YES,YES,YES,YES
 B    ,37,1,3,NO,NO,YES,YES,YES,YES
 B    ,70,1,3,NO,NO,YES,YES,YES,YES
 B    ,43,1,3,YES,NO,YES,NO,YES,YES
 B    ,37,1,3,YES,NO,YES,YES,YES,NO
 B    ,82,1,3,YES,YES,YES,NO,NO,NO
 B    ,40,1,3,YES,NO,YES,YES,YES,YES
 B    ,63,1,3,NO,NO,YES,YES,YES,YES
 B    ,79,1,3,NO,NO,YES,NO,YES,YES
 B    ,33,1,3,YES,NO,NO,NO,YES,NO
 W    ,71,1,3,NO,NO,YES,YES,YES,YES
 W    ,73,1,3,YES,YES,YES,NO,NO,NO
 W    ,28,1,3,NO,NO,NO,NO,YES,NO
 W    ,43,1,3,YES,NO,NO,NO,NO,NO
 B    ,40,1,3,NO,NO,YES,NO,NO,NO
 U    ,69,1,3,NO,NO,NO,NO,NO,NO
 B    ,66,1,3,YES,NO,YES,NO,YES,YES
 W    ,45,1,3,YES,NO,YES,NO,NO,YES
 W    ,74,1,3,YES,NO,YES,NO,YES,NO
 W    ,43,1,3,YES,NO,NO,NO,YES,NO
 B    ,24,1,3,NO,NO,NO,YES,YES,YES
 B    ,22,1,3,NO,NO,NO,NO,YES,YES
 B    ,37,1,3,YES,NO,YES,YES,YES,YES
 B    ,94,1,3,YES,YES,YES,YES,YES,NO
 B    ,63,1,3,NO,NO,NO,YES,YES,YES
 B    ,79,1,3,YES,YES,NO,NO,NO,NO
 B    ,23,1,3,NO,NO,YES,NO,YES,NO
 B    ,26,1,3,NO,NO,YES,YES,YES,YES
 B    ,54,1,3,NO,NO,YES,YES,YES,YES
 W    ,26,1,3,NO,NO,YES,NO,YES,YES
 W    ,40,1,3,YES,NO,YES,NO,YES,YES
 W    ,57,1,3,YES,NO,NO,NO,NO,NO
 B    ,72,1,3,YES,NO,YES,NO,YES,NO
 W    ,27,1,3,NO,NO,YES,NO,YES,NO
 I    ,48,1,3,NO,NO,NO,NO,YES,NO
 W    ,21,1,3,NO,NO,NO,NO,YES,YES
 B    ,44,1,3,NO,NO,NO,NO,YES,NO
 B    ,19,1,3,NO,NO,NO,NO,NO,NO
 W    ,51,1,3,NO,NO,NO,NO,YES,NO
 W    ,19,1,3,NO,NO,NO,NO,NO,NO
 B    ,19,1,3,NO,NO,NO,NO,NO,YES
 B    ,44,1,3,YES,NO,YES,YES,YES,YES
 W    ,62,1,3,NO,NO,YES,NO,YES,NO
 B    ,20,1,3,NO,NO,NO,NO,YES,YES
 B    ,47,1,3,YES,NO,NO,NO,YES,NO
 O    ,27,1,3,YES,NO,YES,NO,YES,YES
 W    ,27,1,3,NO,NO,YES,NO,YES,YES
 W    ,83,1,3,YES,YES,YES,NO,NO,NO
 W    ,59,1,3,YES,YES,YES,NO,YES,YES
 W    ,66,1,3,YES,NO,YES,NO,YES,YES
 W    ,51,1,3,YES,NO,YES,NO,YES,NO
 B    ,24,1,3,NO,NO,YES,NO,YES,YES
 B    ,56,1,3,NO,YES,YES,NO,YES,YES
 W    ,35,1,3,YES,NO,NO,NO,YES,YES
 O    ,48,1,3,YES,NO,YES,NO,YES,YES
 O    ,19,1,3,NO,NO,NO,NO,NO,NO
 U    ,46,1,3,NO,NO,NO,NO,YES,NO
 W    ,38,1,3,YES,NO,YES,NO,YES,YES
 W    ,58,1,3,YES,NO,YES,NO,YES,YES
 W    ,43,1,3,YES,NO,YES,NO,YES,YES
 W    ,44,1,3,YES,NO,YES,YES,YES,YES
 B    ,41,1,3,NO,NO,NO,YES,YES,YES
 B    ,47,1,3,NO,NO,YES,NO,YES,NO
