id, Race , Party ,Sex, Age  ,house district, Trial     , LettersSent ,Y1,Y2,Y3,Y4,Y5,Test
484,3,1,1,49,1,1,0,1,2,1,1,1,1
485,3,3,1,63,1,1,0,1,1,1,2,1,1
486,2,1,1,53,1,1,0,1,2,1,1,1,2
487,2,3,1,27,1,1,0,2,1,1,1,1,1
488,1,1,1,41,1,1,0,2,1,1,1,1,1
489,1,1,1,47,1,1,0,1,2,1,1,1,1
490,1,1,1,54,1,1,0,2,2,1,1,1,1
491,1,1,1,36,1,1,0,1,2,1,1,1,1
492,1,1,1,25,1,1,0,2,2,1,2,1,1
493,1,1,1,76,1,1,0,2,2,1,1,1,2
494,1,3,1,33,1,1,0,2,1,1,2,1,1
495,1,1,1,64,1,1,0,2,2,1,2,1,2
496,1,1,1,56,1,1,0,2,2,1,1,1,2
497,1,1,1,33,1,1,0,2,2,1,2,1,1
498,1,1,1,22,1,1,0,2,2,2,1,1,1
499,2,3,1,22,1,1,0,2,2,2,2,2,2
500,1,3,1,49,1,1,0,2,2,2,1,1,1
501,2,1,1,37,1,1,0,2,2,2,1,1,2
502,2,1,1,69,1,1,0,1,2,1,2,1,1
503,1,3,1,40,1,1,0,1,2,1,1,1,1
504,1,1,1,47,1,1,0,1,1,1,2,1,1
505,2,1,1,39,1,1,0,1,2,1,2,1,1
506,1,1,1,98,1,1,0,1,1,1,1,1,2
507,1,3,1,69,1,1,0,1,2,1,1,1,1
508,1,1,1,90,1,1,0,1,1,1,2,1,2
509,1,1,1,66,1,1,0,1,2,1,2,1,1
510,1,1,1,74,1,1,0,1,1,1,1,2,2
511,1,1,1,50,1,1,0,1,2,1,2,1,1
512,1,3,1,59,1,1,0,1,2,1,1,1,1
513,1,1,1,66,1,1,0,1,2,1,1,1,1
514,1,1,1,47,1,1,0,1,2,1,1,1,1
515,1,1,1,56,1,1,0,1,2,1,1,1,2
516,1,1,1,78,1,1,0,1,2,1,2,1,2
517,2,3,1,85,1,1,0,1,1,1,1,1,1
518,1,3,1,42,1,1,0,1,2,1,2,1,1
519,2,1,1,62,1,1,0,1,1,1,2,1,2
520,2,1,1,55,1,1,0,1,1,1,2,1,2
521,2,1,1,79,1,1,0,1,2,1,1,1,1
522,2,3,1,53,1,1,0,1,2,1,1,1,1
523,1,1,1,45,1,1,0,1,2,1,2,1,1
524,1,1,1,56,1,1,0,1,2,1,1,1,1
525,2,1,1,38,1,1,0,1,2,1,1,1,1
526,1,1,1,36,1,1,0,1,2,1,1,1,1
527,6,1,1,19,1,1,0,2,2,2,2,2,2
528,1,3,1,21,1,1,0,2,2,2,1,1,1
529,2,1,1,29,1,1,0,1,2,1,1,1,1
530,1,1,1,33,1,1,0,1,1,1,1,1,2
531,1,1,1,61,1,1,0,1,1,1,1,1,1
532,1,1,1,102,1,1,0,1,1,1,1,1,2
533,2,1,1,49,1,1,0,2,2,2,1,1,1
534,2,3,1,33,1,1,0,1,2,2,2,1,2
535,2,1,1,45,1,1,0,1,1,1,1,1,1
536,1,3,1,69,1,1,0,2,2,2,2,1,2
537,1,1,1,24,1,1,0,2,2,2,2,2,2
538,2,3,1,18,1,1,0,2,2,2,2,2,2
539,1,1,1,52,1,1,0,2,2,2,2,1,2
540,1,1,1,38,1,1,0,2,2,2,2,2,2
541,2,1,1,63,1,1,0,1,2,1,1,1,1
542,1,1,1,55,1,1,0,1,2,1,1,1,2
543,1,1,1,44,2,1,0,2,2,2,2,1,1
544,5,1,1,54,2,1,0,1,2,1,2,1,2
545,5,1,1,36,2,1,0,1,2,1,2,1,1
546,5,3,1,53,2,1,0,2,2,1,2,1,1
547,1,1,1,47,2,1,0,1,2,1,2,1,1
548,1,1,1,25,2,1,0,2,2,1,2,1,1
549,2,1,1,93,2,1,0,1,1,1,2,2,2
550,1,1,1,48,2,1,0,2,2,1,1,1,1
551,1,3,1,48,2,1,0,1,2,1,2,1,2
552,5,1,1,54,2,1,0,1,1,1,2,1,2
553,4,1,1,38,2,1,0,1,2,1,2,1,2
554,3,1,1,63,2,1,0,2,2,1,2,1,2
555,1,3,1,31,2,1,0,1,2,1,1,1,1
556,3,1,1,58,2,1,0,1,2,1,2,1,1
557,4,1,1,36,2,1,0,2,2,1,2,1,2
558,1,3,1,56,2,1,0,1,2,1,2,2,2
559,4,3,1,43,2,1,0,2,2,1,1,1,1
560,1,1,1,58,2,1,0,1,2,1,2,2,2
561,1,1,1,45,2,1,0,1,2,1,2,1,1
562,4,1,1,20,2,1,0,2,2,2,2,1,2
563,1,1,1,35,2,1,0,2,2,1,1,1,2
564,1,1,1,24,2,1,0,2,2,2,2,1,1
565,3,1,1,28,2,1,0,2,2,2,2,1,1
566,3,1,1,71,2,1,0,2,2,2,1,1,1
567,1,1,2,33,2,1,0,2,2,1,2,1,2
568,2,1,1,63,2,1,0,1,2,1,2,2,2
569,2,1,1,40,2,1,0,2,2,2,2,2,1
570,1,1,1,25,2,1,0,2,2,1,1,1,2
571,1,1,1,71,2,1,0,1,2,1,2,1,1
572,1,3,1,19,2,1,0,2,2,2,2,2,2
573,1,1,1,27,2,1,0,2,2,1,2,1,1
574,1,1,1,30,2,1,0,1,2,2,2,1,1
575,1,1,1,49,2,1,0,1,2,1,1,1,1
576,1,3,1,70,2,1,0,1,2,2,2,2,2
577,2,1,1,41,2,1,0,1,2,2,2,1,1
578,1,1,1,37,2,1,0,2,2,1,2,1,2
579,3,3,1,57,2,1,0,1,1,1,2,1,2
580,5,1,1,39,2,1,0,2,2,2,2,1,1
581,5,1,1,35,2,1,0,2,2,1,2,1,1
582,3,1,1,37,2,1,0,2,2,2,2,2,2
583,3,1,2,53,2,1,0,2,2,2,2,2,2
584,5,1,1,70,2,1,0,2,1,1,2,1,1
585,5,3,1,44,2,1,0,2,2,2,2,1,2
586,5,1,1,37,2,1,0,2,2,2,2,1,2
587,3,3,1,39,2,1,0,2,2,1,2,1,2
588,3,1,1,76,2,1,0,2,2,1,2,1,1
589,5,3,1,52,2,1,0,1,2,1,2,2,2
590,3,3,1,29,2,1,0,2,2,1,1,1,1
591,5,3,1,64,2,1,0,1,2,1,1,1,1
592,3,3,1,77,2,1,0,2,2,1,1,1,2
593,5,1,1,37,2,1,0,2,2,1,1,1,1
594,3,1,1,34,2,1,0,2,2,2,2,1,1
595,5,3,1,44,2,1,0,2,2,2,2,1,1
596,3,3,1,46,2,1,0,2,2,1,2,1,1
597,5,1,1,47,2,1,0,1,2,1,1,1,1
598,5,1,1,68,2,1,0,2,2,1,2,1,1
599,1,1,1,26,2,1,0,2,2,1,2,1,1
600,3,1,1,35,2,1,0,1,2,1,2,2,2
601,3,3,1,25,2,1,0,2,2,1,2,1,2
602,3,1,1,39,2,1,0,2,2,1,2,1,1
603,1,3,1,35,2,1,0,2,2,2,2,2,1
604,3,1,1,58,2,1,0,1,1,1,2,1,2
605,3,1,1,41,2,1,0,1,2,1,2,1,2
606,5,3,1,68,2,1,0,2,2,2,2,2,2
607,3,3,1,36,2,1,0,2,2,2,1,1,2
608,3,1,1,70,2,1,0,2,2,2,2,1,1
609,3,1,1,63,2,1,0,2,2,2,2,1,2
610,3,1,1,32,2,1,0,2,2,2,2,1,2
611,1,3,1,30,2,1,0,2,2,2,2,2,2
612,3,1,1,49,2,1,0,2,2,2,2,1,2
613,1,1,1,32,2,1,0,2,2,2,2,1,1
614,5,1,1,60,2,1,0,2,2,1,2,2,1
615,3,1,1,34,2,1,0,2,2,1,2,1,1
616,2,1,1,44,2,1,0,1,1,1,2,1,1
617,1,1,1,51,2,1,0,1,2,2,1,1,1
618,1,1,1,46,2,1,0,1,2,1,2,1,1
619,1,1,1,38,2,1,0,1,2,2,2,1,2
620,2,1,1,47,2,1,0,2,1,1,1,1,2
621,2,1,1,38,2,1,0,1,2,1,2,2,2
622,2,1,1,23,2,1,0,2,2,2,2,2,2
623,2,1,1,68,2,1,0,2,2,2,2,1,1
624,1,1,1,69,2,1,0,2,2,1,2,2,2
625,1,1,1,19,2,1,0,2,2,2,2,2,2
626,1,1,1,44,2,1,0,1,2,1,2,1,1
627,1,1,1,86,2,1,0,1,2,1,2,1,2
628,1,1,1,28,2,1,0,2,2,1,2,2,2
629,2,1,1,45,2,1,0,1,2,1,2,1,1
630,1,1,1,50,2,1,0,2,2,2,2,1,2
631,4,1,2,36,2,1,0,2,2,1,1,1,1
632,1,3,1,33,2,1,0,2,2,1,2,1,1
633,2,1,1,48,2,1,0,1,2,1,2,2,1
634,1,1,1,71,2,1,0,1,2,1,2,1,2
635,1,3,1,41,2,1,0,1,2,1,2,1,1
636,2,3,1,22,2,1,0,2,2,2,2,1,1
637,2,3,1,49,2,1,0,2,2,1,1,1,1
638,2,3,1,26,2,1,0,2,2,2,2,2,2
639,2,3,1,21,2,1,0,2,2,2,2,1,1
640,2,3,1,54,2,1,0,1,2,1,2,2,1
641,2,3,1,48,2,1,0,2,2,2,1,1,2
642,1,1,1,29,2,1,0,2,2,2,2,1,1
643,2,1,1,82,2,1,0,1,1,1,1,2,2
644,1,1,1,25,2,1,0,2,2,1,2,1,1
645,4,1,1,69,2,1,0,2,2,1,2,1,2
646,2,1,1,79,2,1,0,2,2,2,2,1,2
647,1,1,1,78,2,1,0,1,1,1,2,1,2
648,1,1,1,46,2,1,0,1,2,1,2,1,2
649,3,1,1,56,2,1,0,1,2,2,2,1,1
650,2,1,1,47,2,1,0,1,2,1,1,1,1
651,2,1,1,82,2,1,0,1,2,2,2,1,2
652,2,1,1,36,2,1,0,1,1,1,2,1,1
653,1,1,1,43,2,1,0,1,2,2,2,1,2
654,4,3,1,65,2,1,0,1,2,1,2,1,1
655,1,1,1,56,2,1,0,2,2,1,1,1,2
656,5,3,1,43,2,1,0,2,2,2,2,1,1
657,1,3,1,62,2,1,0,2,2,1,2,1,2
658,2,1,1,26,2,1,0,2,1,1,2,1,1
659,4,1,1,68,2,1,0,1,1,1,2,1,1
660,2,1,1,22,2,1,0,2,2,2,1,1,1
661,2,1,1,55,2,1,0,1,1,1,1,1,1
662,2,1,1,47,2,1,0,1,2,1,2,2,2
663,1,1,1,27,2,1,0,2,2,1,1,1,1
664,2,1,1,43,2,1,0,1,1,1,2,2,2
665,2,1,1,19,2,1,0,2,2,2,2,2,1
666,2,1,1,63,2,1,0,1,2,1,2,2,1
667,1,1,1,52,2,1,0,1,2,1,2,1,2
668,1,1,1,42,2,1,0,1,2,1,1,1,1
669,2,1,1,39,2,1,0,1,2,1,2,1,1
670,2,1,1,41,2,1,0,1,2,1,1,1,1
671,1,1,1,39,2,1,0,1,2,1,2,1,1
672,2,1,1,60,2,1,0,1,2,1,2,2,2
673,1,1,1,53,2,1,0,2,2,1,1,1,2
674,1,1,1,39,2,1,0,2,2,2,2,2,1
675,1,1,2,38,2,1,0,2,2,2,2,1,1
676,2,1,1,57,2,1,0,2,2,1,2,1,2
677,1,1,1,40,2,1,0,2,2,2,2,1,1
678,3,3,1,44,2,1,0,2,2,2,2,1,2
679,3,3,1,38,2,1,0,2,2,2,2,1,1
680,1,1,1,35,2,1,0,1,2,1,1,1,1
681,2,1,1,41,2,1,0,1,2,1,1,1,1
682,5,1,1,44,2,1,0,1,1,1,2,1,1
683,1,1,1,22,2,1,0,2,2,2,1,1,1
684,1,1,1,27,2,1,0,2,2,2,2,1,2
685,2,1,1,33,2,1,0,1,2,1,2,1,1
686,1,1,1,32,2,1,0,2,2,1,2,1,1
687,1,3,1,48,2,1,0,2,2,2,2,1,2
688,2,1,1,53,2,1,0,2,2,1,2,1,2
689,5,3,1,34,2,1,0,2,2,2,2,1,1
690,1,1,1,76,2,1,0,2,2,2,2,2,1
691,1,1,1,19,2,1,0,2,2,2,2,2,2
692,1,1,1,61,2,1,0,2,2,1,2,1,2
693,5,1,1,58,2,1,0,1,2,1,2,1,2
694,1,1,1,22,2,1,0,2,2,2,1,1,1
695,1,1,1,20,2,1,0,2,2,2,2,2,2
696,2,1,1,51,2,1,0,1,2,1,2,2,1
697,1,1,1,51,2,1,0,1,2,1,2,1,1
698,4,3,2,41,2,1,0,2,2,1,1,1,1
699,2,3,1,51,2,1,0,2,1,1,2,1,1
700,1,1,1,58,2,1,0,1,2,1,2,1,1
701,1,1,1,51,2,1,0,1,2,1,2,1,1
702,1,1,1,44,2,1,0,2,2,1,2,1,1
703,4,1,2,24,2,1,0,2,2,1,1,1,1
704,1,3,1,27,2,1,0,2,1,1,2,1,1
705,1,1,1,22,2,1,0,2,2,2,1,1,1
706,1,1,1,45,2,1,0,2,2,2,2,1,1
707,1,1,1,33,2,1,0,1,2,1,2,1,2
708,1,3,1,37,2,1,0,1,2,1,2,1,1
709,3,1,1,23,2,1,0,2,2,1,2,2,2
710,4,3,1,29,2,1,0,1,2,1,2,1,1
711,1,3,1,21,2,1,0,2,2,2,1,1,1
712,1,1,1,39,2,1,0,1,2,1,2,1,1
713,1,3,1,49,2,1,0,1,2,1,2,1,2
714,2,1,1,52,2,1,0,1,1,1,1,1,2
715,1,1,1,36,2,1,0,1,2,1,2,1,1
716,2,1,1,53,2,1,0,2,2,2,2,1,1
717,1,3,1,54,2,1,0,1,2,1,1,2,2
718,1,3,1,52,2,1,0,1,2,1,1,1,1
719,2,1,1,45,2,1,0,2,2,2,2,2,1
720,1,1,1,48,2,1,0,2,2,1,1,1,2
721,2,1,1,23,2,1,0,2,2,2,2,1,2
722,1,1,1,97,2,1,0,2,2,1,2,1,2
723,4,1,1,47,2,1,0,2,2,1,2,1,1
724,2,1,1,37,2,1,0,2,2,1,2,2,2
725,1,1,1,28,2,1,0,2,2,2,1,1,1
726,2,1,1,64,2,1,0,1,1,1,1,2,1
727,2,1,1,28,2,1,0,1,2,1,2,1,1
728,1,3,1,30,2,1,0,1,2,1,2,1,1
729,1,1,1,31,2,1,0,2,2,1,1,1,1
730,1,1,1,42,2,1,0,2,2,1,2,1,1
731,1,1,1,28,2,1,0,1,2,1,2,1,1
732,1,3,1,21,2,1,0,2,2,2,1,1,1
733,1,1,1,62,2,1,0,2,2,1,2,1,1
734,1,1,1,64,2,1,0,1,2,1,1,1,1
735,4,1,1,88,2,1,0,2,2,1,2,1,1
736,1,1,1,19,2,1,0,2,2,2,2,2,1
737,2,1,1,23,2,1,0,2,2,2,2,1,2
738,4,1,1,47,2,1,0,1,2,1,2,1,1
739,2,1,1,37,2,1,0,2,2,1,2,1,2
740,2,1,1,21,2,1,0,2,2,2,1,1,1
741,1,1,1,37,2,1,0,2,2,2,1,1,1
742,1,1,1,36,2,1,0,2,2,2,2,1,1
743,2,1,1,77,2,1,0,2,2,1,2,1,1
744,1,3,1,19,2,1,0,2,2,2,2,2,1
745,4,1,1,22,2,1,0,2,2,2,1,1,2
746,2,1,1,89,2,1,0,1,1,1,2,1,1
747,2,3,1,32,2,1,0,1,1,1,1,1,1
748,2,3,1,23,2,1,0,2,2,1,2,1,1
749,2,1,1,32,2,1,0,1,1,1,2,1,1
750,2,1,1,48,2,1,0,1,2,1,1,1,2
751,2,1,1,96,2,1,0,1,2,1,2,2,2
752,2,3,1,25,2,1,0,2,2,1,2,1,1
753,2,1,1,23,2,1,0,2,2,1,1,1,1
754,2,1,1,73,2,1,0,1,2,1,1,1,1
755,2,1,1,75,2,1,0,1,2,1,2,1,1
756,2,1,1,64,2,1,0,1,1,1,1,1,1
757,4,3,2,37,2,1,0,1,2,1,2,1,1
758,2,1,1,44,2,1,0,1,2,1,2,1,2
759,1,1,1,49,2,1,0,1,2,1,2,1,2
760,1,1,1,43,2,1,0,2,2,1,2,1,1
761,2,3,1,47,2,1,0,1,2,2,2,1,1
762,6,3,1,19,2,1,0,2,2,2,2,2,2
763,4,1,1,50,2,1,0,1,2,1,2,1,2
764,1,1,1,37,2,1,0,1,2,1,1,1,1
765,1,1,1,82,2,1,0,2,2,2,2,1,2
766,1,1,1,55,2,1,0,1,2,1,2,1,1
767,2,3,1,45,2,1,0,2,2,1,2,1,1
768,1,1,1,74,2,1,0,2,2,2,1,1,1
769,1,1,1,44,2,1,0,1,2,1,2,1,2
770,6,1,1,19,2,1,0,2,2,2,2,2,2
771,1,1,1,47,2,1,0,2,2,2,2,2,2
772,2,1,1,71,2,1,0,1,2,1,2,1,1
773,1,3,1,27,2,1,0,1,2,2,2,1,1
774,2,1,1,39,2,1,0,1,1,1,2,1,1
775,1,1,1,29,2,1,0,1,2,1,2,1,2
776,1,1,1,28,2,1,0,1,2,1,2,2,2
777,1,1,1,59,2,1,0,1,1,1,2,1,1
778,1,1,1,36,2,1,0,2,2,2,1,1,1
779,1,1,1,63,2,1,0,2,2,1,1,1,1
780,2,1,1,46,2,1,0,1,2,1,2,2,2
781,2,1,1,24,2,1,0,2,2,2,1,1,2
782,2,1,1,64,2,1,0,1,2,1,2,1,2
783,2,1,1,57,2,1,0,2,2,2,1,1,1
784,1,1,1,23,2,1,0,2,2,2,2,1,1
785,1,1,1,50,2,1,0,1,2,1,2,1,2
786,2,1,2,35,2,1,0,1,2,1,1,1,1
787,1,1,1,54,2,1,0,1,2,1,1,1,1
788,2,1,1,47,2,1,0,1,2,1,2,1,1
789,1,1,1,39,2,1,0,1,2,1,2,1,1
790,2,1,1,44,2,1,0,1,1,1,2,1,1
791,2,1,1,25,2,1,0,2,2,2,2,1,2
792,1,1,1,39,2,1,0,2,2,2,2,1,1
793,2,1,1,19,2,1,0,2,2,2,2,2,1
794,2,1,1,42,2,1,0,2,2,2,2,1,1
795,2,1,1,29,2,1,0,2,2,1,2,1,2
796,2,1,1,26,2,1,0,2,2,1,2,1,1
797,2,3,1,24,2,1,0,2,2,2,2,1,2
798,5,3,1,53,2,1,0,1,1,1,1,1,2
799,1,1,1,19,2,1,0,2,2,2,2,2,2
800,2,1,1,21,2,1,0,2,2,2,2,2,2
801,1,1,1,65,2,1,0,1,2,1,2,2,1
802,1,1,2,59,2,1,0,2,2,2,2,1,1
803,1,3,1,49,2,1,0,1,2,1,2,1,2
804,3,1,1,39,2,1,0,2,1,1,1,1,1
805,2,1,1,31,2,1,0,1,2,2,2,1,1
806,2,1,1,34,2,1,0,1,2,1,1,1,1
807,1,1,1,33,2,1,0,1,2,1,2,1,1
808,2,1,1,31,2,1,0,2,1,1,1,1,1
809,3,1,1,36,2,1,0,2,2,2,2,1,1
810,1,3,1,35,2,1,0,2,2,2,2,1,1
811,1,1,1,29,2,1,0,2,2,1,1,1,1
812,2,1,1,54,2,1,0,2,2,1,2,1,2
813,1,1,1,74,2,1,0,2,2,2,2,1,1
814,1,3,1,57,2,1,0,1,2,1,2,1,1
815,6,1,1,36,2,1,0,2,2,1,1,1,2
816,1,1,1,35,2,1,0,2,2,2,2,1,1
817,1,1,1,54,2,1,0,1,2,1,2,1,1
818,1,1,1,29,2,1,0,1,2,1,2,1,1
819,2,1,1,64,2,1,0,1,1,1,1,1,1
820,2,1,1,95,2,1,0,1,1,1,1,1,1
821,2,1,1,53,2,1,0,2,2,2,2,2,1
822,2,1,1,34,2,1,0,1,2,1,1,1,1
823,3,1,1,23,2,1,0,2,2,2,2,1,1
824,1,1,1,51,2,1,0,1,2,1,2,1,1
825,1,1,1,33,2,1,0,2,2,1,2,1,1
826,4,3,1,44,2,1,0,1,2,1,2,1,1
827,2,1,1,33,2,1,0,2,2,1,2,2,1
828,4,1,2,38,2,1,0,1,1,1,2,1,1
829,1,1,1,37,2,1,0,1,1,1,2,1,1
830,6,1,1,26,2,1,0,2,2,1,1,2,2
831,2,1,1,36,2,1,0,2,2,1,2,1,2
832,2,1,1,78,2,1,0,1,1,1,2,1,1
833,1,1,1,45,2,1,0,1,2,1,1,1,1
834,2,1,1,23,2,1,0,2,2,2,2,1,2
835,1,1,1,34,2,1,0,1,2,1,1,1,1
836,6,3,1,20,2,1,0,2,2,2,2,1,2
837,1,1,1,34,2,1,0,1,2,1,2,1,1
838,1,3,1,19,2,1,0,2,2,2,2,2,1
839,1,1,1,88,2,1,0,1,1,1,2,1,1
840,1,1,1,65,2,1,0,2,2,2,2,1,1
841,1,3,1,36,2,1,0,2,2,2,2,1,2
842,1,1,1,36,2,1,0,2,2,1,1,1,1
843,1,3,1,44,2,1,0,1,2,1,2,1,1
844,1,1,1,61,2,1,0,1,2,1,1,1,1
845,1,1,1,41,2,1,0,2,1,1,2,1,1
846,1,1,1,44,2,1,0,2,2,1,2,1,1
847,1,3,1,45,2,1,0,1,2,2,1,2,2
848,1,1,1,47,2,1,0,1,2,2,2,2,2
849,1,1,1,41,2,1,0,1,2,1,2,1,1
850,1,3,1,32,2,1,0,1,2,2,2,1,1
851,1,1,1,56,2,1,0,1,2,1,2,1,1
852,1,3,1,23,2,1,0,2,2,1,2,1,1
853,1,1,1,45,2,1,0,1,2,1,1,1,2
854,2,1,1,34,2,1,0,1,2,1,2,1,1
855,1,1,1,34,2,1,0,1,2,1,1,1,1
856,5,1,1,49,2,1,0,2,2,1,1,1,1
857,7,1,1,40,2,1,0,2,2,2,2,1,1
858,2,1,1,45,2,1,0,1,2,1,1,1,1
859,1,1,1,45,2,1,0,1,2,1,2,1,1
860,1,1,1,51,2,1,0,1,2,1,2,2,1
861,2,1,1,50,2,1,0,1,1,1,1,2,2
862,1,3,1,25,2,1,0,2,2,1,1,2,2
863,1,1,1,88,2,1,0,2,2,2,2,1,2
864,2,1,1,45,2,1,0,2,2,1,2,2,2
865,2,1,2,78,2,1,0,2,2,1,2,2,2
866,1,1,1,69,2,1,0,2,2,2,1,1,1
867,2,1,1,45,2,1,0,1,1,2,1,1,1
868,2,1,2,37,2,1,0,2,2,1,2,1,1
869,2,1,1,23,2,1,0,2,2,1,2,1,1
870,2,1,1,37,2,1,0,2,2,1,1,1,1
871,2,1,1,68,2,1,0,2,2,2,2,2,2
872,1,1,1,29,2,1,0,1,2,1,2,1,2
873,2,1,1,49,2,1,0,1,2,1,2,2,2
874,1,1,1,62,2,1,0,1,2,1,2,1,1
875,1,1,1,35,2,1,0,2,2,1,1,1,1
876,1,3,1,59,2,1,0,1,2,1,2,1,1
877,2,1,1,57,2,1,0,2,2,1,1,1,1
878,1,1,1,45,2,1,0,1,2,1,2,1,2
879,1,1,1,31,2,1,0,2,2,2,2,1,2
880,1,1,1,37,2,1,0,2,2,1,1,1,1
881,1,1,1,58,2,1,0,1,2,1,1,1,1
882,2,3,1,22,2,1,0,2,2,2,2,1,1
883,2,3,1,45,2,1,0,1,2,1,1,1,2
884,1,1,1,49,2,1,0,1,2,1,1,1,2
885,1,1,1,35,2,1,0,2,2,2,2,1,1
886,1,1,1,71,2,1,0,1,2,1,1,1,1
887,1,1,1,24,2,1,0,2,2,2,2,1,1
888,2,1,1,33,2,1,0,1,2,2,1,1,1
889,2,1,1,78,2,1,0,2,2,1,1,1,1
890,2,1,1,61,2,1,0,1,1,1,2,1,2
891,2,1,1,80,2,1,0,1,1,1,1,1,1
892,2,3,1,37,2,1,0,1,2,1,1,1,1
893,2,1,1,24,2,1,0,2,2,1,1,1,1
894,2,1,1,45,2,1,0,1,2,1,1,1,1
895,2,1,1,26,2,1,0,2,2,1,2,1,1
896,1,1,1,46,2,1,0,1,2,1,2,1,1
897,1,3,2,31,2,1,0,1,2,1,1,1,1
898,2,1,1,62,2,1,0,2,2,1,2,1,1
899,1,1,1,52,2,1,0,1,2,1,1,1,1
900,2,1,1,61,2,1,0,1,2,1,1,1,1
901,2,1,1,31,2,1,0,1,2,1,1,1,1
902,2,1,1,27,2,1,0,2,2,1,2,1,2
903,2,1,1,68,2,1,0,2,2,2,2,1,1
904,1,1,1,58,2,1,0,2,2,1,2,1,2
905,1,3,1,33,2,1,0,2,2,1,2,1,1
906,2,3,1,27,2,1,0,2,2,1,1,1,2
907,2,1,1,36,2,1,0,2,2,1,1,1,1
908,1,1,1,50,2,1,0,1,2,2,2,1,2
909,2,1,1,24,2,1,0,2,2,2,2,1,1
910,1,3,1,48,2,1,0,1,2,1,2,1,1
911,2,1,1,35,2,1,0,1,2,1,2,1,1
912,2,1,1,28,2,1,0,2,2,1,2,1,1
913,2,1,1,29,2,1,0,1,2,1,2,1,1
914,1,1,1,38,2,1,0,2,2,1,2,1,1
915,1,3,1,35,2,1,0,1,2,1,2,1,1
916,2,1,1,38,2,1,0,1,2,1,2,1,1
917,1,3,1,62,2,1,0,1,2,1,2,1,1
918,2,1,1,45,2,1,0,1,2,1,2,1,1
919,1,1,2,32,2,1,0,2,2,1,2,1,1
920,2,1,1,52,2,1,0,2,2,1,1,1,1
921,2,1,1,63,2,1,0,1,1,1,1,1,1
922,1,3,1,26,2,1,0,2,2,1,2,1,2
923,2,3,1,25,2,1,0,2,2,1,2,1,1
924,2,1,1,35,2,1,0,2,2,2,2,1,1
925,2,1,1,37,2,1,0,1,2,2,2,2,2
926,2,1,1,31,2,1,0,1,1,1,1,1,2
927,2,3,1,38,2,1,0,1,2,1,1,1,1
928,2,1,1,36,2,1,0,1,2,1,2,1,2
929,2,1,1,47,2,1,0,2,2,1,1,1,1
930,6,1,1,24,2,1,0,2,2,1,1,1,1
931,2,1,1,52,2,1,0,2,2,1,2,1,1
932,1,3,1,57,2,1,0,1,2,1,2,1,2
933,2,1,1,56,2,1,0,1,2,1,2,1,1
934,4,1,1,45,2,1,0,1,1,1,1,1,1
935,2,1,1,59,2,1,0,2,2,1,2,2,2
936,2,3,1,53,2,1,0,1,2,1,2,1,2
937,5,1,1,21,2,1,0,2,2,2,2,2,1
938,1,1,1,71,2,1,0,1,1,1,1,1,1
939,1,1,1,74,2,1,0,1,2,1,1,1,1
940,1,1,1,85,2,1,0,1,1,1,2,2,2
941,2,1,1,56,2,1,0,1,1,1,2,1,1
942,2,1,1,41,2,1,0,2,2,1,2,2,2
943,1,1,1,45,2,1,0,2,2,2,2,1,1
944,2,1,1,21,2,1,0,2,2,2,2,1,1
945,2,1,1,20,2,1,0,2,2,2,2,1,1
946,2,3,1,35,2,1,0,2,2,2,2,1,1
947,2,3,1,39,2,1,0,2,2,2,1,1,1
948,2,1,1,72,2,1,0,1,2,1,2,1,2
949,2,1,1,51,2,1,0,1,2,1,1,1,2
950,2,3,1,36,2,1,0,1,1,1,2,1,1
951,1,3,1,62,2,1,0,1,2,1,2,1,1
952,2,1,1,59,2,1,0,1,2,1,2,2,2
953,4,1,1,48,2,1,0,1,2,1,1,1,1
954,1,1,1,21,2,1,0,2,2,2,1,1,1
955,1,1,1,23,2,1,0,2,2,2,2,1,1
956,1,1,1,37,2,1,0,1,2,1,2,1,1
957,1,1,1,38,2,1,0,2,2,2,1,1,1
958,1,3,1,38,2,1,0,1,1,1,2,1,1
959,2,1,1,41,2,1,0,2,2,1,2,1,2
960,2,1,1,46,2,1,0,1,1,1,2,1,1
961,2,1,1,41,2,1,0,1,2,1,1,2,2
962,1,1,1,55,2,1,0,1,1,1,2,1,2
963,1,3,1,43,2,1,0,1,2,1,2,1,1
964,1,1,1,41,2,1,0,1,2,1,2,1,2
965,1,1,1,70,2,1,0,2,2,2,1,2,2
966,4,3,1,58,2,1,0,1,2,1,1,1,1
967,1,1,1,56,2,1,0,2,2,2,2,1,1
968,1,1,1,37,2,1,0,1,2,1,2,1,1
969,1,1,1,38,2,1,0,2,2,2,2,1,1
970,2,3,1,66,2,1,0,2,2,2,1,1,1
971,4,1,2,21,2,1,0,2,2,2,2,1,1
972,2,1,1,27,2,1,0,2,2,2,2,1,2
973,5,1,1,19,2,1,0,2,2,2,2,2,2
974,4,1,1,48,2,1,0,2,2,1,1,1,1
975,1,1,1,43,2,1,0,2,2,2,2,2,1
976,2,1,1,78,2,1,0,2,2,1,2,1,2
977,1,1,1,49,2,1,0,2,2,2,2,1,1
978,2,1,1,41,2,1,0,1,2,1,1,1,1
979,2,1,1,41,2,1,0,1,1,1,2,1,1
980,2,1,1,39,2,1,0,1,2,1,1,1,2
981,2,1,1,71,2,1,0,1,1,1,1,1,1
